"","ID","name","club","photo","overall","x","y","type","color","position","neigh_1","neigh_2","neigh_3","neigh_4","neigh_5"
"266",179847,"F. Fazio","Roma","179847.png",82,-3.06520377100326,-5.57411405823548,"Defensive Anchor","#EF6537","CB","N. Süle","K. Glik","K. Koulibaly","Luisão","S. Coates"
"267",178509,"O. Giroud","Arsenal","178509.png",82,0.905817406198334,-0.573313545346559,"Box to Box Player","#C07C8D","ST","N. Tagliafico","I. Slimani","Héctor Bellerín","Negredo","Aduriz"
"268",178372,"B. Ivanović","Zenit St. Petersburg","178372.png",82,0.106296454885491,-3.82882538173901,"Defensive Playmaker","#DC7157","RB,CB","Piqué","D. Godín","V. van Dijk","L. Fejsa","Javi Martínez"
"269",178224,"J. Hernández","West Ham United","178224.png",82,1.85192286568888,2.90991998261541,"Out and Out Attacker","#2C90F7","ST","P. Ntep","L. Muriel","J. Martínez","A. Szymanowski","S. Feghouli"
"270",177600,"Beñat","Athletic Club de Bilbao","177600.png",82,2.57499224960753,-0.10452538736766,"Box to Box Player","#C07C8D","CM","A. Dzagoev","Cédric","S. Rudy","Grimaldo","Ricardo Pereira"
"271",177457,"L. Bender","Bayer 04 Leverkusen","177457.png",82,1.44788222088651,-2.64022730946011,"Box to Box Player","#C07C8D","RB,CM,CDM","L. Dendoncker","M. Gonalons","L. Perrin","David Luiz","Camacho"
"272",177413,"A. Witsel",NA,"177413.png",82,3.03270509723563,-1.34587288355133,"Box to Box Player","#C07C8D","CAM,CM,CDM","A. Valencia","C. Tolisso","J. Henderson","N. Kanté","B. Matuidi"
"273",176600,"K. Gameiro","Atlético Madrid","176600.png",82,3.32134991160695,2.43024368941764,"Out and Out Attacker","#2C90F7","ST","Marlos","D. Payet","X. Shaqiri","Felipe Anderson","J. Rodríguez"
"274",174543,"C. Bravo","Manchester City","174543.png",82,-9.31564589497786,2.3467609243123,"Goalkeeper","#9487C6","GK","De Gea","Fabricio","Tiago Volpi","F. Muslera","M. Vorm"
"275",172723,"A. Begović","Bournemouth","172723.png",82,-11.4215793229751,1.5353258660641,"Goalkeeper","#9487C6","GK","G. Donnarumma","Kiko Casilla","S. Romero","D. Subašić","R. Bürki"
"276",171919,"Naldo","FC Schalke 04","171919.png",82,0.0597366189813277,-3.42603069535046,"Defensive Playmaker","#DC7157","CB","L. Fejsa","Iñigo Martínez","J. Guilavogui","Daniel Carriço","Mikel San José"
"277",171833,"D. Sturridge","Liverpool","171833.png",82,1.67330963329835,2.37995775769788,"Out and Out Attacker","#2C90F7","ST","K. Baldé Diao","T. Werner","E. Rigoni","S. Kalou","M. Philipp"
"278",169595,"D. Rose","Tottenham Hotspur","169595.png",82,2.14524605227237,-1.28717282393076,"Box to Box Player","#C07C8D","LB,LWB","S. Coleman","M. Benassi","Saúl","Raúl García","A. Rabiot"
"279",169416,"C. Vela","Real Sociedad","169416.png",82,2.43201970762751,3.22351889053414,"Out and Out Attacker","#2C90F7","RW,ST","Oscar","P. Piatti","D. Perotti","Muniain","S. El Shaarawy"
"280",168354,"E. Viviano","Sampdoria","168354.png",82,-12.2697710144668,1.61165899901834,"Goalkeeper","#9487C6","GK","M. Campaña","K. Trapp","A. Pyatov","R. Jarstein","T. Horn"
"281",167431,"G. Castro","Borussia Dortmund","167431.png",82,3.09625155451096,0.240360956426075,"Box to Box Player","#C07C8D","RM,CM,CDM","A. Turan","W. Rooney","Koke","L. Stindl","Jorginho"
"282",165239,"S. Nasri","Antalyaspor","165239.png",82,3.15614758466028,3.01210653479464,"Out and Out Attacker","#2C90F7","RM,CM,LM","Bernardo Silva","W. Ben Yedder","T. Hazard","N. Gaitán","Taison"
"283",163824,"A. Williams","Everton","163824.png",82,-1.54445346341155,-3.94675332351269,"Defensive Anchor","#EF6537","CB","Sidnei","A. Ogbonna","Raúl","K. Zouma","J. Brooks"
"284",163631,"L. Baines","Everton","163631.png",82,3.44762213680916,-0.356890927208113,"Box to Box Player","#C07C8D","LB,LWB","Adrien Silva","T. Kroos","Ander Herrera","M. Hamšík","A. Ramsey"
"285",163489,"A. Consigli","Sassuolo","163489.png",82,-12.1255429607963,2.48968753934686,"Goalkeeper","#9487C6","GK","D. Ospina","L. Karius","Moyá","Sergio Rico","G. Rulli"
"286",162347,"João Moutinho","AS Monaco","162347.png",82,3.52642077192437,0.416256524056043,"Box to Box Player","#C07C8D","CAM,CM,CDM","J. Seri","M. Verratti","G. Bonaventura","G. Wijnaldum","I. Gündoğan"
"287",158121,"B. Costil","Girondins de Bordeaux","158121.png",82,-12.1853444986729,2.03262972443968,"Goalkeeper","#9487C6","GK","Arrizabalaga","O. Karnezis","T. Horn","R. Adler","Sergio Rico"
"288",157481,"Raúl Albiol","Napoli","157481.png",82,-1.74218805352819,-4.29143964141976,"Defensive Anchor","#EF6537","CB","Marcelo","F. Lejeune","D. Sánchez","J. Giménez","B. Martins Indi"
"289",150724,"J. Hart","West Ham United","150724.png",82,-10.8292760600198,1.83519364282061,"Goalkeeper","#9487C6","GK","Y. Cardinale","Júlio César","Rui Patrício","F. Marchetti","J. Zoet"
"290",150418,"M. Gómez","VfL Wolfsburg","150418.png",82,0.538943651840795,0.436257676621236,"Box to Box Player","#C07C8D","ST","E. Džeko","C. Benteke","V. Ibišević","Willian José","B. Gomis"
"291",146760,"Juanfran","Atlético Madrid","146760.png",82,1.83950777842555,-1.13258331546578,"Box to Box Player","#C07C8D","RB","H. Herrera","L. Digne","N. Clyne","Roque Mesa","C. Ansaldi"
"292",144622,"Raffael","Borussia Mönchengladbach","144622.png",82,3.0933480164322,2.31977586907909,"Out and Out Attacker","#2C90F7","ST,CF","D. Berardi","Marlos","Jonathan Viera","Lucas Vázquez","D. Payet"
"293",143745,"A. Turan","FC Barcelona","143745.png",82,3.12646967307575,0.299087262286254,"Box to Box Player","#C07C8D","RW,LW,CM","G. Castro","Koke","W. Rooney","A. Lallana","L. Stindl"
"294",135507,"Fernandinho","Manchester City","135507.png",82,2.80156944237585,-0.865745518196306,"Box to Box Player","#C07C8D","RB,CM,CDM","Gabi","R. Rodríguez","W. Cyprien","Alex Telles","M. Sanson"
"295",113422,"David Villa","New York City Football Club","113422.png",82,2.89452492351138,2.48101468422288,"Out and Out Attacker","#2C90F7","ST","Marco Asensio","S. Mané","N. Fekir","Lucas","Lucas Vázquez"
"296",108080,"S. Lichtsteiner","Juventus","108080.png",82,2.53239366750646,-1.72739348775716,"Box to Box Player","#C07C8D","RM,RB","M. Dembélé","M. Parolo","Y. Touré","Filipe Luís","Y. Rakitskyi"
"297",104389,"R. Jarstein","Hertha BSC Berlin","104389.png",82,-12.0998989271296,1.44922147504326,"Goalkeeper","#9487C6","GK","Diego López","S. Sorrentino","A. Pyatov","M. Campaña","E. Viviano"
"298",231677,"M. Rashford","Manchester United","231677.png",81,2.71979429388891,2.19741465227413,"Out and Out Attacker","#2C90F7","RM,ST,LM","Lucas Pérez","M. Almirón","Jonas","J. Draxler","Denis Suárez"
"299",230666,"Gabriel Jesus","Manchester City","230666.png",81,2.81800280099048,3.34449271881502,"Out and Out Attacker","#2C90F7","ST","Iago Aspas","Y. Carrasco","E. Çolak","Pedro","Q. Promes"
"300",227928,"Nélson Semedo","FC Barcelona","227928.png",81,1.72700814823083,-0.424838538812719,"Box to Box Player","#C07C8D","RB","Jaume Costa","Diego Costa","Aduriz","Renato Augusto","R. Barkley"
"301",227055,"Gelson Martins","Sporting CP","227055.png",81,3.26581467750082,3.38096380123863,"Out and Out Attacker","#2C90F7","RM,LM","W. Sneijder","N. Gaitán","T. Hazard","W. Ben Yedder","I. Traoré"
"302",222737,"Malcom","Girondins de Bordeaux","222737.png",81,2.61804341316771,3.79311474593709,"Out and Out Attacker","#2C90F7","RW,RM","Iago Falqué","R. Mahrez","Eder","E. Višća","M. Özil"
"303",222028,"J. Weigl","Borussia Dortmund","222028.png",81,1.09148628622617,-1.26038310782095,"Box to Box Player","#C07C8D","CM,CDM","L. Shaw","Coke","R. Karsdorp","S. Vrsaljko","A. Doucouré"
"304",220793,"D. Sánchez","Tottenham Hotspur","220793.png",81,-1.69197410454884,-4.08748965503619,"Defensive Anchor","#EF6537","CB","Marcelo","Sidnei","J. Brooks","A. Williams","A. Ogbonna"
"305",217699,"I. Slimani","Leicester City","217699.png",81,1.35917634879489,-0.732936196942932,"Box to Box Player","#C07C8D","ST","N. Tagliafico","D. Zurutuza","Aduriz","Héctor Bellerín","Illarramendi"
"306",216354,"A. Kramarić","TSG 1899 Hoffenheim","216354.png",81,2.1361003935287,2.58126581964992,"Out and Out Attacker","#2C90F7","ST,LW","P. Herrmann","J. Lens","Joaquín","A. Correa","K. Bellarabi"
"307",216352,"M. Brozović","Inter","216352.png",81,2.89490195410256,0.0755794401831056,"Box to Box Player","#C07C8D","CM,CDM","R. Pereyra","João Mário","Manu Trigueros","Jorginho","Bruno Peres"
"308",216201,"Williams","Athletic Club de Bilbao","216201.png",81,1.30562910209748,1.04556110334886,"Out and Out Attacker","#2C90F7","RW,ST,LW","Ganso","J. Guidetti","N. Kalinić","A. Milik","A. Belotti"
"309",216194,"Dani García","SD Eibar","216194.png",81,0.750257867329959,-2.00785991144971,"Box to Box Player","#C07C8D","CDM","Balenziaga","W. Vainqueur","T. Partey","F. Coquelin","Bartra"
"310",213661,"A. Christensen","Chelsea","213661.png",81,-1.56970634638975,-3.44754597636348,"Defensive Playmaker","#DC7157","CDM,CB","Diego Llorente","Maurício","L. López","Rúben Semedo","S. Tasci"
"311",212622,"J. Kimmich","FC Bayern Munich","212622.png",81,2.83729995673924,-0.558039104954351,"Box to Box Player","#C07C8D","RB,CM,CDM,CB","M. Sanson","D. Alli","L. Biglia","Alex Telles","Antunes"
"312",211368,"Bruma","RB Leipzig","211368.png",81,2.60959356086243,3.10447280332316,"Out and Out Attacker","#2C90F7","RM,LM","R. Boudebouz","D. Perotti","P. Piatti","H. Son","F. Bernardeschi"
"313",210935,"D. Berardi","Sassuolo","210935.png",81,3.03049618631292,2.34281569441117,"Out and Out Attacker","#2C90F7","RW","Raffael","Lucas Vázquez","David Villa","M. Almirón","S. Mané"
"314",210008,"A. Rabiot","Paris Saint-Germain","210008.png",81,2.25281420866549,-1.44292289491363,"Box to Box Player","#C07C8D","CM","Saúl","Raúl García","D. Rose","D. Blind","S. Aurier"
"315",209889,"R. Guerreiro","Borussia Dortmund","209889.png",81,3.57182711476421,0.792670020824923,"Box to Box Player","#C07C8D","CM,LM,LB,LWB","Z. Junuzović","I. Rakitić","Borja Valero","Cesc Fàbregas","M. Pjanić"
"316",208830,"J. Vardy","Leicester City","208830.png",81,2.23661072854619,0.929835788710427,"Box to Box Player","#C07C8D","ST","J. dos Santos","K. Demirbay","Andreas Pereira","N. Amrabat","P. Zieliński"
"317",208670,"H. Ziyech","Ajax","208670.png",81,3.03529848753777,1.75446549566057,"Out and Out Attacker","#2C90F7","CAM,CM","L. Suárez","I. Piatti","M. Kruse","P. Aubameyang","K. Kampl"
"318",207599,"M. Keane","Everton","207599.png",81,-0.62974032660651,-3.57692605641946,"Defensive Playmaker","#DC7157","CB","S. Kolašinac","E. Bailly","B. Höwedes","Dante","L. Koscielny"
"319",205498,"Jorginho","Napoli","205498.png",81,2.93777734302102,0.296611154445412,"Box to Box Player","#C07C8D","CM","Manuel Fernandes","G. Castro","Parejo","A. Turan","Manu Trigueros"
"320",203747,"Héctor Bellerín","Arsenal","203747.png",81,1.37650647834885,-0.355496214322973,"Box to Box Player","#C07C8D","RB","Aduriz","Diego Costa","N. Tagliafico","Nélson Semedo","I. Slimani"
"321",203042,"J. Butland","Stoke City","203042.png",81,-11.8385534443572,1.07809088005888,"Goalkeeper","#9487C6","GK","Alisson","M. ter Stegen","S. Handanovič","S. Sorrentino","Adán"
"322",202685,"S. Zaza","Valencia CF","202685.png",81,1.24115725109555,0.364794149676131,"Out and Out Attacker","#2C90F7","ST","Sergi Enrich","André Silva","O. Al Soma","Dani Ceballos","A. Gignac"
"323",202371,"T. Meunier","Paris Saint-Germain","202371.png",81,2.03858533804406,-2.36882886035049,"Box to Box Player","#C07C8D","RM,RB","Fabinho","Bruno","R. Battaglia","D. De Rossi","M. Schneiderlin"
"324",201995,"Felipe Anderson","Lazio","201995.png",81,3.27899470001266,2.21147687823664,"Out and Out Attacker","#2C90F7","RW,RM,LW","Jonathan Viera","Marlos","A. Lacazette","Raffael","K. Gameiro"
"325",201400,"Rafinha","FC Barcelona","201400.png",81,2.68950585977948,1.07995373531128,"Box to Box Player","#C07C8D","RW,RM,CM","M. Krohn-Dehli","A. Yarmolenko","T. Müller","N. Keïta","K. Volland"
"326",200724,"Nacho Fernández","Real Madrid CF","200724.png",81,-0.596264101935835,-2.9888797163379,"Defensive Playmaker","#DC7157","RB,CB,LB","Yeray","H. Moreno","J. Stones","V. Lindelöf","Gabriel Paulista"
"327",199987,"J. Cillessen","FC Barcelona","199987.png",81,-10.7936066962198,2.12491833353522,"Goalkeeper","#9487C6","GK","J. Zoet","Rui Patrício","Júlio César","A. Lopes","Y. Sommer"
"328",199564,"Sergi Roberto","FC Barcelona","199564.png",81,1.92391405436805,-0.684977374102292,"Box to Box Player","#C07C8D","RB,CM,CDM","Capa","Jaume Costa","I. Smolnikov","Illarramendi","N. Şahin"
"329",199451,"W. Ben Yedder","Sevilla FC","199451.png",81,3.19652324193933,3.15162663205921,"Out and Out Attacker","#2C90F7","ST","N. Gaitán","T. Hazard","S. Nasri","Gelson Martins","Bernardo Silva"
"330",199354,"Lucas Pérez","RC Deportivo de La Coruña","199354.png",81,2.62691741953344,2.29038338453927,"Out and Out Attacker","#2C90F7","ST,LW,CAM","Denis Suárez","M. Salah","J. Draxler","M. Rashford","Nolito"
"331",199189,"R. Barkley","Everton","199189.png",81,1.98687550264823,-0.256975622573621,"Box to Box Player","#C07C8D","RW,RM,CAM,CM","Renato Augusto","F. Johnson","M. Arnautović","Gayà","M. Arnold"
"332",198951,"C. Bakambu","Villarreal CF","198951.png",81,2.06229716174796,1.77801046795659,"Out and Out Attacker","#2C90F7","ST,LM","A. Ruiz","S. Doumbia","Vitolo","G. Higuaín","J. Iličić"
"333",198717,"W. Zaha","Crystal Palace","198717.png",81,1.72663591089778,2.62948276402391,"Out and Out Attacker","#2C90F7","RM,LM","T. Werner","S. Feghouli","K. Baldé Diao","L. Muriel","D. Sturridge"
"334",198141,"Bartra","Borussia Dortmund","198141.png",81,0.963112453872637,-2.06922155587597,"Box to Box Player","#C07C8D","CB","M. Schmelzer","T. Partey","Iturraspe","W. Vainqueur","Dani García"
"335",197853,"S. Aurier","Tottenham Hotspur","197853.png",81,2.16248049308755,-1.64992608514855,"Box to Box Player","#C07C8D","RB","André Gomes","Y. Rakitskyi","K. Walker","D. Blind","Marcos Alonso"
"336",197655,"S. Coates","Sporting CP","197655.png",81,-2.72240008687782,-5.32008170133445,"Defensive Anchor","#EF6537","CB","Luisão","F. Fazio","K. Manolas","Jardel","N. Süle"
"337",197242,"G. Krychowiak","West Bromwich Albion","197242.png",81,0.786323334701032,-3.52732095854229,"Defensive Playmaker","#DC7157","CDM","William Carvalho","E. Dier","Iborra","M. Fellaini","T. Alderweireld"
"338",195365,"K. Kampl","RB Leipzig","195365.png",81,2.79451157392867,1.68595167265011,"Out and Out Attacker","#2C90F7","CAM,CM","V. Darida","I. Piatti","A. Martial","K. Mirallas","L. Suárez"
"339",195086,"D. Lovren","Liverpool","195086.png",81,-2.19959960034733,-4.61390093327897,"Defensive Anchor","#EF6537","CB","V. Berezutskiy","M. Sakho","D. Astori","J. Giménez","K. Papadopoulos"
"340",193738,"Y. Belhanda","Galatasaray SK","193738.png",81,2.92768122961797,1.03247753117559,"Box to Box Player","#C07C8D","LW,CAM","I. Perišić","E. Cavani","M. Acuña","K. Volland","T. Müller"
"341",193525,"Mário Fernandes","CSKA Moscow","193525.png",81,1.41367709631204,-2.05180517082508,"Box to Box Player","#C07C8D","RM,RWB","G. Xhaka","G. Medel","J. Mascherano","R. Gagliardini","S. Umtiti"
"342",193352,"R. Rodríguez","Milan","193352.png",81,2.69999969394138,-0.856391621978885,"Box to Box Player","#C07C8D","CB,LB","W. Cyprien","Fernandinho","Gabi","Alex Telles","C. Noboa"
"343",193165,"J. Corona","FC Porto","193165.png",81,2.94009072829911,3.65144892885886,"Out and Out Attacker","#2C90F7","RM","Y. Brahimi","I. Traoré","E. Çolak","Douglas Costa","Nani"
"344",192789,"Mario Gaspar","Villarreal CF","192789.png",81,1.77856876026008,-1.77459962158061,"Box to Box Player","#C07C8D","RB","J. Hector","P. Evra","F. Ghoulam","D. Criscito","J. McCarthy"
"345",192638,"Marcos Alonso","Chelsea","192638.png",81,2.18527204776912,-1.82400721979118,"Box to Box Player","#C07C8D","LM,LWB","B. Schweinsteiger","K. Walker","L. Piszczek","Y. Rakitskyi","S. Aurier"
"346",192318,"M. Götze","Borussia Dortmund","192318.png",81,2.54015820208823,2.56852857717533,"Out and Out Attacker","#2C90F7","CAM,CM","H. Çalhanoğlu","T. Walcott","V. Germain","Nolito","M. Depay"
"347",190941,"L. Hrádecký","Eintracht Frankfurt","190941.png",81,-12.5241101879438,2.18154112324486,"Goalkeeper","#9487C6","GK","Sergio Rico","O. Karnezis","B. Costil","T. Horn","Arrizabalaga"
"348",190584,"Illarramendi","Real Sociedad","190584.png",81,1.74965686168667,-0.815136580319258,"Box to Box Player","#C07C8D","CM","I. Smolnikov","I. Denisov","Capa","Sergi Roberto","Roque Mesa"
"349",190149,"De Marcos","Athletic Club de Bilbao","190149.png",81,2.17332879936869,-1.09044460291189,"Box to Box Player","#C07C8D","RB","L. Kurzawa","D. Rose","D. Zappacosta","S. Coleman","K. Boateng"
"350",189881,"C. Smalling","Manchester United","189881.png",81,-1.63394430547447,-3.75823502931031,"Defensive Anchor","#EF6537","CB","Marcano","L. López","Rúben Semedo","J. Brooks","A. Williams"
"351",189461,"J. Wilshere","Arsenal","189461.png",81,2.99565792165143,0.659541959253736,"Box to Box Player","#C07C8D","CAM,CM,CDM","F. Belluschi","A. Guardado","M. Kovačić","Bruno Fernandes","Fred"
"352",189251,"S. Rudy","FC Bayern Munich","189251.png",81,2.70680004658588,-0.114147256133892,"Box to Box Player","#C07C8D","RM,RB,CM,CDM","A. Dzagoev","Bruno Peres","Beñat","Grimaldo","Y. Tielemans"
"353",188988,"M. Lanzini","West Ham United","188988.png",81,2.76478753995741,4.10545180093407,"Out and Out Attacker","#2C90F7","CAM,LM","O. Dembélé","R. Mahrez","Iuri Medeiros","Y. Brahimi","Malcom"
"354",188943,"K. Trapp","Paris Saint-Germain","188943.png",81,-12.3626459530698,1.49551203171341,"Goalkeeper","#9487C6","GK","M. Campaña","E. Viviano","S. Kritsyuk","R. Jarstein","A. Pyatov"
"355",188388,"R. Boudebouz","Real Betis Balompié","188388.png",81,2.62001577640137,3.03701941543459,"Out and Out Attacker","#2C90F7","CAM","Bruma","F. Bernardeschi","José Callejón","H. Son","D. Perotti"
"356",188005,"Camacho","VfL Wolfsburg","188005.png",81,1.10512135436733,-2.54131442547721,"Box to Box Player","#C07C8D","CM,CDM,CB","M. Gonalons","M. Topal","Javi Fuego","G. Pizarro","P. Zabaleta"
"357",187961,"Paulinho","FC Barcelona","187961.png",81,2.57473463581897,-1.34167581797122,"Box to Box Player","#C07C8D","CM,CDM","Allan","K. Boateng","C. Tolisso","A. Valencia","L. Kurzawa"
"358",185431,"N. Kalinić","Milan","185431.png",81,1.12588213308708,0.795583540595059,"Out and Out Attacker","#2C90F7","ST","J. Guidetti","Williams","B. Gomis","O. Al Soma","André Silva"
"359",184942,"Giuliano","Fenerbahçe SK","184942.png",81,2.89008728018071,2.01435205184049,"Out and Out Attacker","#2C90F7","CAM","P. Aubameyang","Jonas","L. Suárez","I. Piatti","M. Almirón"
"360",183900,"D. Perotti","Roma","183900.png",81,2.53976066540418,3.09949706760829,"Out and Out Attacker","#2C90F7","LW,CF","Bruma","P. Piatti","R. Boudebouz","H. Son","C. Vela"
"361",183498,"M. Parolo","Lazio","183498.png",81,2.63222863855882,-1.78744849684917,"Box to Box Player","#C07C8D","CM,CDM","S. Lichtsteiner","Filipe Luís","Y. Touré","M. Dembélé","B. Matuidi"
"362",183483,"K. Mitroglou","Olympique de Marseille","183483.png",81,0.0855151599703498,0.0627706273783798,"Box to Box Player","#C07C8D","ST","Jonathas","S. Rondón","Willian José","E. Džeko","W. Bony"
"363",183285,"M. Sakho","Crystal Palace","183285.png",81,-2.09659846079886,-4.46759531270711,"Defensive Anchor","#EF6537","CB","D. Astori","D. Lovren","J. Giménez","V. Berezutskiy","D. Rugani"
"364",183280,"A. Rami","Olympique de Marseille","183280.png",81,-1.75010552447195,-4.92910564933744,"Defensive Anchor","#EF6537","CB","M. Benatia","J. Giménez","D. Astori","D. Lovren","M. Sakho"
"365",181820,"S. Jovetić","AS Monaco","181820.png",81,2.39658471872019,2.06498250875642,"Out and Out Attacker","#2C90F7","ST,CAM","D. Valeri","K. Benzema","O. Shatov","A. Schürrle","G. Higuaín"
"366",180216,"S. Coleman","Everton","180216.png",81,2.03897979348831,-1.29437396690925,"Box to Box Player","#C07C8D","RB,RWB","M. Benassi","D. Rose","Raúl García","Saúl","C. Ansaldi"
"367",179645,"S. Kjær","Sevilla FC","179645.png",81,-0.797946491553432,-3.94584222467035,"Defensive Playmaker","#DC7157","CB","Víctor Ruíz","J. Matip","Pepe","G. Cahill","Dante"
"368",178086,"Adán","Real Betis Balompié","178086.png",81,-11.4595297626555,1.20213942159441,"Goalkeeper","#9487C6","GK","Roberto","Kiko Casilla","M. ter Stegen","G. Donnarumma","S. Romero"
"369",177326,"M. Valbuena","Fenerbahçe SK","177326.png",81,2.77475219969851,4.49751156322137,"Out and Out Attacker","#2C90F7","LW,CAM,LM","Bernard","Suso","Quaresma","M. Lanzini","R. Mahrez"
"370",173426,"S. Mignolet","Liverpool","173426.png",81,-10.9671021331882,1.1901308210323,"Goalkeeper","#9487C6","GK","Roberto","S. Romero","G. Buffon","W. Caballero","Adán"
"371",173198,"D. Astori","Fiorentina","173198.png",81,-2.04878525803997,-4.5116530712929,"Defensive Anchor","#EF6537","CB","M. Sakho","J. Giménez","D. Lovren","V. Berezutskiy","D. Rugani"
"372",172175,"K. Mirallas","Everton","172175.png",81,2.58951900430413,1.73378875502234,"Out and Out Attacker","#2C90F7","LW,LM","E. Salvio","A. Martial","O. Shatov","Óliver Torres","Falcao"
"373",171897,"A. Guardado","Real Betis Balompié","171897.png",81,3.10098133484937,0.736736844160641,"Box to Box Player","#C07C8D","CM,CDM","J. Wilshere","Borja Valero","F. Belluschi","Fred","E. Banega"
"374",171579,"Raúl García","Athletic Club de Bilbao","171579.png",81,2.07149184864712,-1.41332744217173,"Box to Box Player","#C07C8D","CAM","M. Benassi","S. Coleman","D. Blind","D. Rose","Saúl"
"375",166706,"M. Škrtel","Fenerbahçe SK","166706.png",81,-2.60281396577732,-4.74744940557203,"Defensive Anchor","#EF6537","CB","R. Thomas","J. Tah","V. Berezutskiy","R. Shawcross","D. Lovren"
"376",163705,"S. Mandanda","Olympique de Marseille","163705.png",81,-11.54618588897,1.96467174984968,"Goalkeeper","#9487C6","GK","José Reina","J. Oblak","L. Fabiański","Adrián","A. Lunev"
"377",163264,"T. Heaton","Burnley","163264.png",81,-11.2624203343106,1.89478929551145,"Goalkeeper","#9487C6","GK","B. Foster","Gomes","Neto","A. Mirante","W. Szczęsny"
"378",161648,"H. Ben Arfa","Paris Saint-Germain","161648.png",81,2.42160649429799,2.36973242127977,"Out and Out Attacker","#2C90F7","ST,CAM","F. Thauvin","L. Sané","M. Depay","K. Benzema","Nolito"
"379",158625,"Dante","OGC Nice","158625.png",81,-0.76648443568539,-3.59106273161401,"Defensive Playmaker","#DC7157","CB","M. Keane","Oriol Romeu","S. Kolašinac","E. Bailly","B. Höwedes"
"380",153244,"A. Gignac","Tigres U.A.N.L.","153244.png",81,1.5292086306447,0.169635838722266,"Box to Box Player","#C07C8D","ST","Dani Ceballos","R. Lukaku","Soares","S. Zaza","André Silva"
"381",146954,"Gabi","Atlético Madrid","146954.png",81,2.83089134786889,-0.810588925757423,"Box to Box Player","#C07C8D","CM","Fernandinho","Alex Telles","R. Rodríguez","M. Sanson","W. Cyprien"
"382",142780,"G. Rodríguez","San Lorenzo de Almagro","142780.png",81,-0.496026981519557,-3.36272774125823,"Defensive Playmaker","#DC7157","CB","L. Koscielny","S. Bender","V. Lindelöf","P. Jones","O. Toprak"
"383",139997,"D. Srna","Shakhtar Donetsk","139997.png",81,3.52569652197476,-0.835187456909962,"Box to Box Player","#C07C8D","RB","Ander Herrera","D. Alaba","L. Goretzka","Adrien Silva","R. Nainggolan"
"384",121944,"B. Schweinsteiger","Chicago Fire Soccer Club","121944.png",81,2.14473543093138,-1.83651287340108,"Box to Box Player","#C07C8D","CM,CDM","Marcos Alonso","L. Piszczek","K. Walker","Y. Rakitskyi","S. Aurier"
"385",116494,"C. Carrasso","Galatasaray SK","116494.png",81,-12.3962505773552,0.995529062059407,"Goalkeeper","#9487C6","GK","M. Hitz","R. Fährmann","K. Trapp","R. Jarstein","M. Campaña"
"386",110677,"Moyá","Atlético Madrid","110677.png",81,-12.1568975346477,2.67565128043147,"Goalkeeper","#9487C6","GK","D. Ospina","A. Consigli","L. Karius","Sergio Rico","G. Rulli"
"387",54050,"W. Rooney","Everton","54050.png",81,3.16386330305034,0.20949731276076,"Box to Box Player","#C07C8D","ST,CAM","G. Castro","L. Stindl","A. Turan","Koke","Jordi Alba"
"388",53612,"P. Mertesacker","Arsenal","53612.png",81,-3.40601375629518,-5.25814503772328,"Defensive Anchor","#EF6537","CB","G. Paletta","Luisão","N. Süle","K. Koulibaly","Jardel"
"389",49370,"T. Motta","Paris Saint-Germain","49370.png",81,0.523016851732623,-3.84187973560631,"Defensive Playmaker","#DC7157","CDM","T. Alderweireld","V. van Dijk","Javi Martínez","S. N'Zonzi","Piqué"
"390",49369,"Fernando Torres","Atlético Madrid","49369.png",81,1.07593461343773,1.92055614297209,"Out and Out Attacker","#2C90F7","ST","M. Icardi","K. Dolberg","M. Gabbiadini","A. Gyan","F. Kostić"
"391",9676,"S. Eto'o","Antalyaspor","9676.png",81,2.48248525514636,1.50215222431591,"Out and Out Attacker","#2C90F7","ST","A. Kokorin","E. Lamela","Falcao","A. Oxlade-Chamberlain","A. Samedov"
"392",223848,"S. Milinković-Savić","Lazio","223848.png",80,1.79667818159207,-2.19933154012694,"Box to Box Player","#C07C8D","CAM,CM","R. Battaglia","I. Gueye","Bruno","A. Hutchinson","M. Schneiderlin"
"393",216393,"Y. Tielemans","AS Monaco","216393.png",80,2.68429261359427,-0.262394399377307,"Box to Box Player","#C07C8D","CAM,CM","L. Paredes","Y. Cabaye","Ricardo Pereira","A. Dzagoev","Antunes"
"394",215792,"Jemerson","AS Monaco","215792.png",80,-2.09382078605591,-3.60616318237405,"Defensive Anchor","#EF6537","CB","M. Nastasić","J. Evans","C. Lenglet","P. Jagielka","A. Romagnoli"
"395",214997,"A. Correa","Atlético Madrid","214997.png",80,2.19801927978009,2.77229120847431,"Out and Out Attacker","#2C90F7","RM,ST,CAM","A. Ljajić","L. Vietto","P. Herrmann","A. Szymanowski","A. Kramarić"
"396",213296,"N. Bentaleb","FC Schalke 04","213296.png",80,2.15804503942776,-0.50812629771503,"Box to Box Player","#C07C8D","CM,CDM","A. Fernández","Mariano","João Cancelo","N. Şahin","Sergi Roberto"
"397",212831,"Alisson","Roma","212831.png",80,-11.8056137964757,1.3120804323077,"Goalkeeper","#9487C6","GK","S. Handanovič","M. ter Stegen","S. Sorrentino","A. Areola","J. Butland"
